record_id,language_code,language_name,script_note,source,title,pageid,paragraph_index,chars,cyrillic_ratio,vertical_mongolian_ratio,latin_ratio,url,text
461f7c48b4941e69,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,9,238,0.8445,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Нэгдүгээр сарын 16 - Парагвайн ерөнхийөлгч Мануэль Гондра үүрэгт ажлаа аваад ердөө хоёрхон сарын дараа өөрийн хүсэлтээр суудлаа өгчээ. Парагвайн конгресс хэлэлцээд түүний залгамжлагчаар өмнө нь дайны сайд байсан Альбино Жараг сонгосон юм.
d6cfce4267bebe46,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,10,146,0.8151,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Нэгдүгээр сарын 17 - Францын төлөөлөгчдийн танхимд үг хэлж байхад нь Францын ерөнхий сайд Аристид Брайнд халдав. Золоор тэр амь насаа алдаагүй юм.
730e2f9a81a84192,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,11,60,0.85,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,АНУ-ын Сан Диего хотод анхны нисэхийн сургууль байгуулагдав.
7a37b8285626a4ce,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,12,166,0.8012,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Нэгдүгээр сарын 22 - Нисэх онгоцтой хамгийн удаан агаарт хөөрсөн дээд амжилт дахин эвдэгдэв. Америкийн нисгэгч Филип Орин Пармели 3 цаг 40 минутын турш агаарт нисчээ.
f41c4165ea330e81,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,13,211,0.8341,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Нэгдүгээр сарын 23 - Нэрт эрдэмтэн Мари Кюри Францын шинжлэх ухааны академийн гишүүнээр томилогдов. Ингэснээр энэ суудалд суусан анхны эмэгтэй эрдэмтэн болжээ. Тэрээр насан эцэслэх хүртлээ энэ суудалд суусан юм.
7143168208d28975,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,14,166,0.8373,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Нэгдүгээр сарын 24 - Японы угсаа залгамжлах хунтайж Хирохитогийн амь насанд халдахыг завдсан гэсэн үндэслэлээр Шүсүй Котокү тэргүүтэй хэд, хэдэн хүнийг цаазаар авчээ."
f8f014f670ae7909,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,15,72,0.8056,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Нэгдүгээр сарын 26 - АНУ, Канадын хооронд худалдааны гэрээ байгуулагдав."
b9ddb6e0135011b7,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,16,86,0.814,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Нэгдүгээр сарын 27 - Перу-Экуадор улсын хилийн цэргүүд хэдэн цагийн туршид буудалцжээ.
3a1946135afc0200,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,17,143,0.8531,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Нэгдүгээр сарын 29 - Галапагосын арлыг АНУ-д хөлслүүлэх төлөвлөгөөтэй байсан Экуадорын ерөнхийлөгч Альфаро олон нийтийн эсэргүүцэлтэй тулгарав.
1059f24edbff9ca8,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,18,179,0.7765,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Нэгдүгээр сарын 31 - АНУ-ын Төлөөлөгчдийн танхимын 188 гишүүний 159 нь Сан-Франциско болон Нью Орлиан хотуудад 1915 оны дэлхийн үзэсгэлэн яармаг зохион байгуулах шийдвэр гаргажээ.
033c547069b5b2e4,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,19,94,0.8298,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Хоёрдугаар сарын 2 - Гондурасын Пуэрто Кортез хот Америк, Британийн цэргүүдийн мэдэлд шилжжээ."
0ba85e9f5fc33a7f,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,20,158,0.8291,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Хоёрдугаар сарын 4 - Персийн Тегеран хотод Персийн сангийн сайд Сани аль Довле халдлагад өртөн амиа алдав. Түүнийг Армени гаралтай хоёр этгээд хороосон байна.
dfc97e659ee8d085,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,21,66,0.8182,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Хоёрдугаар сарын 11 - Линкольны дурсгалын цогцолборыг барьж эхлэв.
e9bb70cf176b7c84,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,22,131,0.7786,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Хоёрдугаар сарын 18 - Одоогийн Тажикистаны нутагт байрлах Усой усан далан 7.4 магнитудын газар хөдлөлтөд эвдэрч, 90 хүн амиа алдав."
e1a764a7e35d0178,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,23,165,0.8242,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Хоёрдугаар сарын 21 - Алдарт хөгжмийн зохиолч Густав Малер сүүлийн концертоо удирджээ. Тэрээр Вена хотод буцаж ирээд удаагүй байхдаа буюу гурван сарын нас барсан юм.
3afd66bcd25eb60c,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,24,96,0.8229,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Хоёрдугаар сарын 24 - АНУ-ын Сенатын танхим Японтой байгуулах чөлөөт худалдааны гэрээг баталжээ.
c8ec8e0e87d29fd9,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,25,137,0.8175,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Хоёрдугаар сарын 28 - АНУ-ын ерөнхийлөгч Уиллиам Х.Тафт АНУ-ын ерөнхий прокурорын туслахад хар арьст Уиллиам Х.Льюсийн нэрийг дэвшүүлжээ.
03f172b4311fc33a,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,26,131,0.8473,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Гуравдугаар сарын 1 - Францын ерөнхий сайдын суудалд нэр дэвшсэн Эрнест Монисийн баримт бичгийг Ерөнхийлөгч Фаллиерест өргөн барив.
c735b87d7f258859,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,27,69,0.8116,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Гуравдугаар сарын 3 - АНУ-ын армийн дэргэд шүдний эмнэлэг байгуулжээ.
18a3bf7a2f35d0b0,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,28,102,0.8431,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Гуравдугаар сарын 8 - Олон улсын эмэгтэйчүүдийн эрхийг хамгаалах өдрийг анх удаа тэмдэглэн өнгөрүүлэв.
ed5be3058879e954,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,29,151,0.8344,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Гуравдугаар сарын 17 - Норвегийн парламентад Анна Рогштад суув. Ингэснээр тус улсын түүхэнд эмэгтэй хүн парламентын гишүүн болсон анхны эмэгтэй болжээ.
72fe4c2af98bd64a,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,30,179,0.8156,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Гуравдугаар сарын 18 - АНУ-ын Аризона мужид дэлхийн хоёр дахь том далан болох ""Рүүзвельтийн далан"" байгуулагджээ. Уг даланг экс ерөнхийлөгч Теодор Рүүзвельт албан ёсоор нээсэн юм."
dff9ac48ef53f97d,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,31,67,0.8657,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Италийн ерөнхий сайд Луйжи Луззатти өөрийн хүсэлтээр суудлаа өгчээ.
261401c121ada8b1,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,32,199,0.8442,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Абрахам Линкольны оршуулгийн ёслолд оролцож, авсыг нь ачиж явсан сүйх тэргийг Колумбиа мужийн нэгэн этгээд галдан шатаажээ. Хожим нь үүнийг Томас Лаури гэх мужаан сэргээн засварлаж музейд тавьсан юм."
2a5daa033eb84640,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,33,271,0.8413,0.0,0.0074,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Гуравдугаар сарын 20 - Хаант Оросын ерөнхий сайд Петр Столыпин өөрийн хүсэлтээр суудлаа өгчээ. Тэрээр Хятадтай үүсгэсэн дипломат маргааныг шийдвэрлэж чадаагүй гэж үзэн энэ шийдвэрийг гаргасан байна. Оросын хаан II Николай түүний залгамжлагчаар Владимир Коковцовыг нэрлэв.
7fafdd99d347f5da,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,34,73,0.8219,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Гуравдугаар сарын 22 - Португалийн Порту хотын их сургууль байгуулагджээ.
91526ddc9037e6c5,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,35,394,0.7995,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Гуравдугаар сарын 25 - Нью-Йорк хотод орших гурвалжин барилгад гал гарав. Наймдугаар давхараас эхэлж гарсан гал 9-10-р давхарт хурдан хугацаанд тархаж, хохирогчдын тоог нэмжээ. Галын улмаас ихэвчлэн охид, эмэгтэйчүүд хохирчээ. Гал гарснаас хойш 30 минутын дараа 123 эмэгтэй, 23 эрэгтэй ажилчин амиа алджээ. Энэ галын дараа үндэсний хэмжээнд галын тусгай дүрэм, хөдөлмөрийн хуулийг өөрчилсөн юм."
89c7a922adf4a37e,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,36,143,0.7622,0.0,0.007,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Гуравдугаар сарын 29 - АНУ-ын армийн зэвсэглэлд Жон Браунингийн бүтээсэн M1911 гар бууг нэвтрүүлжээ. Энэ гар буу 74 жилийн турш ашиглагдсан юм.
fc7858602c1963b3,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,37,162,0.821,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Дөрөвдүгээр сарын 1 - Мексикийн ерөнхийлөгч Порфирио Диаз Мексикийн конгрессыг шинээр байгуулжээ. Гэсэн ч түүний 25 жилийн засаглал дараа сард нь нуран унасан юм.
f9f48927d7dd3cd8,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,38,92,0.7717,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Дөрөвдүгээр сарын 2 - Их Британид хүн амын нэгдсэн тооллого явагдаж 45.2 сая хүн тоологджээ.
a55c3de818a1717f,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,39,70,0.8143,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Австралид болсон хүн амын нэгдсэн тооллогоор 4.4 сая тоологдсон байна.
41df12c2157a04c0,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,40,186,0.828,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Дөрөвдүгээр сарын 4 - АНУ-ын 62 дахь Конгресс эхлэв. Энэ удаагийн конгрессийн сонгуульд Ардчилсан нам ялалт байгуулсан юм. Ингэснээр төлөөлөгчдийн танхимын даргаар Чемп Кларк сонгогджээ.
01a2e9a9c5431adf,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,41,173,0.7457,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Дөрөвдүгээр сарын 9 - Японы Токио хотын Ёшивара дүүрэгт гал гарав. Галд ихэвчлэн гейшагын байр өртсөн бөгөөд 300 хүн амиа алдаж, 800 хүн бэртэж, 6000 хүн орон гэргүй болжээ."
4ffed9f51101f463,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,42,244,0.8115,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Дөрөвдүгээр сарын 10 - Хятадын эзэн хааны дэргэдэх Дээд зөвлөл хуралдаж, тус улсад ерөнхий сайд гэсэн албан тушаалыг бий болгож, ханхүү Чинг энэ суудалд томилжээ. Нийт 13 яамтай болсон Хятадын засгийн газарт нэг Монгол хүн багтсан мэдээлэл бий."
c12865414755a60d,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,43,128,0.7656,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Дөрөвдүгээр сарын 12 - Францын нисгэгч Пьер Прьер 290 миль замыг 4 цаг 8 минутын туршид зогсолтгүй туулж, дээд амжилт тогтоожээ."
b208a254d8a4a896,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,44,156,0.8333,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Дөрөвдүгээр сарын 20 - Португалийн парламент төрийн шашнаар Ромын Католик шашныг сонгож, хэрвээ өөр шашны сүм байгуулах бол өндөр татвар төлөхийг хуульчлав."
d843e89ced209613,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,45,181,0.8066,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Дөрөвдүгээр сарын 22 - Лос Анжелес Таймс сонины байрны урд бөмбөг дэлбэлсэн Жеймс МакНамарад бүх насаар нь хорих ял оноожээ. Харин Жон МакНамараг 20 жил хорих ялаар шийтгэсэн байна.
ee9c0672bb83523c,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,46,143,0.8462,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Дөрөвдүгээр сарын 27 - Хуангхуагангын бослог Хятадад болов. Босогчид таван тосгонд хаант засгийг эсэргүүцсэн бослого хөдөлгөөн дэгдээсэн билээ.
6ea7a9e73ccc8f51,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,47,137,0.7664,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Дөрөвдүгээр сарын 30 - Мейн мужийн Бангор хотод гал гарч тус хотын гуравны нэг нь сүйдэв. Бангор хотын 8500 гаруй хүн орон гэргүй болжээ.
f7267c204cf3c977,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,48,143,0.8392,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Тавдугаар сарын 1 - АНУ-ын дээд шүүх Америкийн иргэдэд хувийн хэрэгцээнд зориулан газар олгох тухай холбооны засгийн газрын шийдвэрийг дэмжжээ.
f33a704e4a1d6cb7,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,49,166,0.8373,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Тавдугаар сарын 3 - Вилгельм Филшнерээр удирдуулсан Антарктидийг судлах Германы экспедиц замдаа гарав. Үүнээс яг 8 сарын дараа Филшнерийн мөсөн голыг илрүүлсэн билээ.
4c1345e248877077,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,50,168,0.8333,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Тавдугаар сарын 8 - Хятадын дээд зөвлөл хунтайж Чин Йекуанг тэргүүтэй засгийн газрыг хүлээн зөвшөөрөв. Ингэснээр Хятад улс түүхэндээ анх удаа ерөнхий сайдтай болсон юм.
87932e0cf6aa2667,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,51,134,0.8657,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Мексикийн хувьсгал: Хувьсгалчдын тэргүүн Панчо Вилла, Суйдад Суарезаар тэргүүлсэн засгийн газрын цэргийн эсрэг Мадеро хотноо тулалдав."
411adc7cd26259ab,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,52,83,0.8434,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Тавдугаар сарын 9 - Америкийн сэтгэл судлалын холбоо Балтимор хотноо байгуулагджээ.
2c80b8b3f93dd2ea,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,53,183,0.8798,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Санктпетербургийн технологийн хүрээлэнгийн профессор Борис Росинг, өөрийн шавь Владимир Зворыкиний хамтаар катодын туяа бүхий дөрвөлжийг ашиглан дүрс буулгах судалгааг амжилттай хийв."
51a896e4026a8528,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,54,180,0.8333,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Тавдугаар сарын 12 - Персийн парламент тус улсын эдийн засгийг эргүүлэн хөл дээр нь зогсоохын тулд Америкийн эдийн засагч, хуульч Уиллиам Морган Шустерийг Сангийн сайдаар томилжээ."
22049ba1e6c7d6f9,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,55,153,0.8301,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Тавдугаар сарын 13 - Хятадын эзэн хааны зөвлөл Ханкоу, Гуанжоу, Чуншинг хотуудыг холбосон төмөр замыг гадны банкны зээлээр гүйцэтгэхийг хүлээн зөвшөөрөв."
64e0c09b16b2ea8f,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,56,275,0.8218,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Тавдугаар сарын 15 - Зууны шүүх ажиллагаа: Стандарт Ойл компанийг АНУ-ын итгэлцлийн хуулийг зөрчиж монопольдсон гэж үзэн монополийг задлах шийдвэрийг АНУ-ын дээд шүүх гаргажээ. Ингэснээр тус монополийн суурин дээр Эксон Мобил, Амако, Шеврон зэрэг 34 компани байгуулагдсан юм."
c435ee85e605f3f2,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,57,160,0.8,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Тавдугаар сарын 20 - Гадны банкнаас төмөр зам барихад зориулж 30 сая ам.доллар зээлэх гэрээнд Хятадын Манж Чин гүрний эзэн хаан Бээжин хотноо гарын үсэг зуржээ.
d3af95f55ee6192d,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,58,539,0.8386,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Тавдугаар сарын 21 - Халхын дөрвөн аймгийн хан, чуулган дарга, жанжин тэргүүтэй ноёд лам нар их Хүрээнд цугларч нууц зөвлөгөөн хийж, шинэ засгийн бодлого Монголчуудын амьдрал, ёс суртахуун, шашин шүтлэгтэй харштай гэж үзээд, түүнийг бүхэлд нь хүлээж авч болохгүй хэмээх санал нь нэгджээ. Нууц зөвлөлгөөнөөс Ханддорж, Цэрэнчимэд, Өвөр монголын түшмэл Хайсан нарыг орос улсаас тусламж эрэхээр явах төлөөлөгчөөр томилохыг Жавзандамба хутагтад мэдүүлж тогтоолгоод, их Хүрээний оросын консул Миллерт учрыг хэлж нэвтрэх зөвшөөрөл авахаар болжээ."
d25a6007c25a60c7,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,59,157,0.8408,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Парисаас Мадрид хүрэхээр нисч явсан онгоц замдаа осолдож, Францын дайны асуудал эрхэлсэн сайд Хенри Берто амиа алдаж, Ерөнхий сайд Эрнест Монис хүнд гэмтжээ."
62756b80c69b1a3b,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,60,257,0.8366,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Тавдугаар сарын 23 - АНУ-ын ерөнхийлөгч Уиллиам Х.Тафт Нью-Йорк хотын нийтийн номын санг байгуулжээ. Уг номын санг алдарт саятан Эндрью Карнегийн цуглуулганд түшиглэн байгуулсан юм. Байгуулагдсан өдрөөсөө нэг хоногийн дараа хэвийн үйл ажиллагаандаа шилжжээ.
28a0ed36b6f3121a,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,61,279,0.8351,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Тавдугаар сарын 25 - Мексикийн ерөнхийлөгч Порфирио Диаз, дэд ерөнхийлөгч Рамон Коррал нарын сайн дураараа огцрох шийдвэрийг төлөөлөгчдийн танхим 100 хувийн саналаар хүлээн зөвшөөрөв. Ерөнхий сайдын суудалд гадаад хэргийн сайдаар ажиллаж байсан Франциско Леон де ла Барра суужээ."
6150f869af864f67,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,62,142,0.7887,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Тавдугаар сарын 31 - Алдарт ""Титаник"" хөлөг онгоц Белфаст хотноо нээлтээ хийв. Яг энэ өдөр ""Олимпик"" хөлөг онгоц аялалдаа гарч байсан түүхтэй."
d69b71ec281f603c,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,63,235,0.8553,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Албан тушаалаа хүлээлгэн өгсөн Мексикийн экс ерөнхийлөгч Порфирио Диаз Франц руу зугтжээ. Тэрээр Мексикт амиа алдах эрсдэлтэй байсан тул дээрх шийдвэрийг гаргасан юм. Францад очсоноосоо хойш дөрвөн жилийн дараа тэрээр амьсгал хураажээ.
af16c8034286905f,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,64,145,0.8414,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Зургаадугаар сарын 1 - Хятадын хувьсгалын удирдагч Чан Кайши Хятадын муж даяар социалист засаглал байгуулах тухай олон нийтийн илтгэл хийж эхлэв.
6dab5537518be743,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,65,229,0.786,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Зургаадугаар сарын 3 - АНУ-ын Лос Анжелес хотын тойргийн шүүх алдарт зохиолч Л.Френк Баумыг 12.6 мянган ам.долларын өрөнд орсон тул албан ёсоор төлөх шийдвэр гаргав. Тэрээр өрөө төлж чадахгүй байсаар 1919 онд амьсгал хураасан юм.
3c36466a6935499b,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,66,114,0.807,0.0,0.0088,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Зургаадугаар сарын 5 - Османы эзэнт гүрний султан V Мехмед Европ тив, Балканы хойгт албан ёсны айлчлалаа эхлүүлэв."
9796adcc7221db42,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,67,157,0.8599,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,Зургаадугаар сарын 8 - Боловсролын тогтолцоог сайжруулах хууль санаачилсан Бельгийн ерөнхий сайд Франс Шоллаерт өөрийн үүрэгт ажлаасаа сайн дураар татгалзав.
7f7daf7faed00dae,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,1911 он,7782,68,266,0.8233,0.0,0.0,https://mn.wikipedia.org/wiki/1911_%D0%BE%D0%BD,"Зургаадугаар сарын 11 - Олон улсын хил тогтоох зөвлөл АНУ, Мексикийн хилийн маргааныг шийдвэрлэх тусгай хурал зарлан хуралдуулав. Энэхүү хуралдаанаар Эль Шамизалын хойд хэсэг, Рио Грандегийн өмнөд хэсгийн нийт 437 га газрыг Мексикт эргүүлэн өгөх шийд гаргасан байна."
